Latitude,Longitude,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
36.1042,-113.5208,130.28,44.14,118.3,8.17,3.14,14.27,3.47,154.78,124.67,14.05,9.41,11.34
36.1042,-112.6875,65.65,20.23,67.56,2.19,6.08,2.74,15.87,89.31,21.4,2.17,11.88,8.43
36.1042,-111.8542,36.48,10.64,35.73,1.88,3.57,0.29,7.97,57.24,16.9,1.58,5.73,4.93
36.1042,-111.0208,35.08,9.33,37.67,0.69,9.85,0.91,5.91,50.63,34.07,1.31,7.2,6.9
36.1042,-110.1875,38.07,14.36,84.59,0.75,10.1,1.02,2.65,55.27,28.01,3.13,27.24,11.75
36.1042,-109.3542,32.45,9.45,68.91,0.2,10.61,3.16,2.27,60.3,24.68,5.42,37.05,14.8
36.1042,-108.5208,19.56,11.37,29.14,0.43,8.44,8.63,1.55,35.18,8.51,1.24,12.08,10.01
36.1042,-107.6875,35.33,23.56,49.49,0.23,14.74,3.58,1.27,15.43,22.03,4.8,24.97,25.01
36.1042,-106.8542,119.74,103.86,187.26,1.1,66.54,29.75,11.83,44.83,50.24,14.26,97.97,96.03
36.1042,-106.0208,19.47,16.59,40.71,3.96,35.83,31.23,6.36,16.48,18.74,7.39,24.01,19.62
36.1042,-105.1875,31.12,26.28,36.17,6.83,72.41,89.08,30.08,90.91,45.01,20.15,7.59,28.96
36.1042,-104.3542,6.03,5.88,4.47,11.03,37.98,88.48,60.73,40.3,35.01,30.92,0.33,21.18
36.1042,-103.5208,2.51,8.27,1.42,18.28,61.86,128.06,47.55,37.81,60.29,30.28,2.82,29.21
36.1042,-102.6875,4.11,7.75,7.05,33.08,145.29,125.1,47.55,41.97,20.9,23.76,4.21,37.89
36.1042,-101.8542,6.45,8.62,5.84,38.45,166.26,102.86,68.52,23.19,36.95,10.09,6.25,68.08
36.1042,-101.0208,7.25,9.2,5.69,37.95,202.26,116.92,100.51,22.1,62.79,8.67,10.28,84.79
36.1042,-100.1875,9.09,12.08,0.27,50.95,120.94,171.51,190.97,40.95,93.28,28.1,11.03,79.78
36.1042,-99.3542,13.64,17.59,0.81,63.58,74.1,136.89,226.61,35.48,83.11,34.01,20.27,82.08
36.1042,-98.5208,15.04,20.57,4.11,64.73,84.66,179.52,185.39,55.74,60.99,59.74,18.1,91.3
36.1042,-97.6875,20.02,29.55,5.31,77.57,92.49,116.99,137.43,93.85,40.28,84.28,22.12,75.77
36.1042,-96.8542,24.71,34.23,25.22,97.6,138.35,91.34,138.92,110.6,35.05,89.3,31.91,90.41
36.1042,-96.0208,37.06,83.03,132.09,70.56,94.0,72.2,85.56,108.72,82.05,92.84,24.15,53.22
36.1042,-95.1875,59.25,117.56,152.02,47.98,93.68,67.42,137.12,147.82,125.14,113.9,33.63,87.94
36.1042,-94.3542,86.0,98.77,222.81,42.08,105.23,83.98,136.89,123.84,132.24,99.32,53.28,62.47
36.1042,-93.5208,77.39,91.93,196.94,41.22,126.57,73.96,83.48,70.41,98.0,85.11,55.45,49.92
36.1042,-92.6875,79.52,108.41,210.97,64.35,89.58,74.62,115.76,107.62,103.11,170.75,42.52,44.27
36.1042,-91.8542,131.33,124.78,232.35,82.7,82.11,69.02,128.63,150.38,83.59,165.5,30.06,73.06
36.1042,-91.0208,187.51,110.06,227.96,79.08,64.63,60.28,127.34,89.41,29.87,132.28,35.32,65.02
36.1042,-90.1875,178.04,95.43,223.62,92.07,57.0,52.02,135.89,116.78,55.93,97.72,39.7,67.66
36.1042,-89.3542,143.92,64.29,233.33,97.07,132.57,31.61,129.74,198.03,24.24,81.75,43.83,46.12
36.1042,-88.5208,186.73,99.12,168.84,103.52,88.2,69.16,133.67,243.7,36.37,45.88,43.73,43.94
36.1042,-87.6458,183.49,88.48,125.29,98.97,98.63,45.95,171.09,189.69,47.83,29.84,45.26,63.57
36.1042,-86.8125,129.64,74.44,105.44,81.11,107.51,81.9,138.69,94.08,48.58,20.19,42.69,69.67
36.1042,-85.9792,145.88,87.63,114.15,82.42,121.19,109.95,150.34,101.79,50.23,22.65,38.33,70.03
36.1042,-85.1458,169.68,145.78,149.21,78.07,110.75,157.41,195.46,141.56,43.82,14.45,49.15,93.04
36.1042,-84.3125,176.12,138.16,131.9,84.3,84.21,185.68,105.39,153.61,21.63,22.36,53.24,169.54
36.1042,-83.4792,133.52,123.29,102.32,74.05,64.59,100.34,100.07,235.19,57.89,25.46,35.49,106.29
36.1042,-82.6458,152.97,129.15,99.38,86.9,90.59,95.01,108.18,225.46,81.47,37.26,26.16,111.03
36.1042,-81.8125,131.94,118.16,106.66,152.85,118.87,176.93,117.98,196.92,71.12,35.98,42.31,183.6
36.1042,-80.9792,107.68,84.63,66.78,143.08,88.75,181.81,126.71,153.56,104.03,20.13,48.35,157.12
36.1042,-80.1458,106.51,77.02,74.1,169.78,98.09,99.93,89.88,96.49,81.24,30.19,41.41,168.64
36.1042,-79.3125,124.75,79.04,71.54,164.25,68.01,124.37,130.97,95.05,101.71,42.56,46.62,161.65
36.1042,-78.4792,84.2,73.32,74.26,204.22,83.13,77.39,114.38,133.15,106.44,43.64,47.1,182.0
36.1042,-77.6458,93.47,67.97,78.21,116.09,90.22,63.49,102.2,94.97,153.04,43.04,55.44,134.68
36.1042,-76.8125,100.92,70.34,61.9,111.54,67.67,77.41,126.42,131.55,152.91,29.93,75.21,155.57
36.1458,-121.3958,404.26,115.03,320.7,2.29,33.01,5.83,0.0,2.62,3.54,3.82,54.04,230.6
36.1458,-120.5625,248.54,123.02,166.1,0.68,19.49,0.96,0.0,1.04,0.21,0.15,27.47,148.14
36.1458,-119.7292,82.84,85.89,88.88,0.01,6.23,0.27,0.01,1.81,0.18,1.2,5.35,26.59
36.1458,-118.8958,179.02,105.95,216.5,0.66,6.88,1.91,0.06,3.43,0.39,2.63,9.5,39.77
36.1458,-118.0625,143.68,106.36,121.48,0.27,2.04,0.78,0.08,36.27,1.22,1.72,12.7,30.33
36.1458,-117.2292,26.54,15.75,14.55,0.0,0.69,0.81,0.0,15.76,2.62,0.0,2.06,6.24
36.1458,-116.3958,28.7,15.83,23.31,0.36,0.85,3.55,0.01,42.92,6.07,1.64,1.53,4.95
36.1458,-115.5625,83.6,32.02,82.02,0.97,6.78,18.16,0.47,113.35,59.35,5.79,3.45,9.53
36.1458,-114.7292,26.77,11.36,17.23,0.19,0.39,5.93,0.1,34.29,27.76,4.39,2.62,2.68
36.1458,-113.4375,128.0,37.69,106.77,7.91,6.79,14.29,6.4,140.16,117.72,12.11,9.31,11.21
36.1458,-112.6042,47.57,13.68,48.88,1.71,4.47,1.68,12.11,72.32,15.36,1.57,9.32,5.45
36.1458,-111.7708,72.28,22.04,62.36,2.83,5.34,0.67,14.36,89.41,27.67,2.36,8.65,8.07
36.1458,-110.9375,36.32,10.76,48.09,0.88,9.7,0.66,4.41,50.58,32.85,0.79,8.66,7.27
36.1458,-110.1042,38.88,13.69,84.8,0.63,10.31,1.11,2.53,54.45,27.82,3.63,31.63,11.18
36.1458,-109.2708,45.7,14.14,96.8,0.36,13.4,3.88,2.62,67.75,28.83,6.13,47.8,18.08
36.1458,-108.4375,25.44,15.85,33.34,0.52,8.82,9.75,1.33,29.44,10.27,1.17,12.28,12.49
36.1458,-107.6042,33.51,22.13,44.97,0.19,16.71,3.67,1.49,14.72,22.43,5.04,22.84,23.29
36.1458,-106.7708,75.45,63.78,119.17,1.32,56.14,27.16,10.11,41.68,43.78,10.29,63.03,60.13
36.1458,-105.9375,22.28,19.39,44.65,3.89,37.39,30.59,7.72,18.53,20.98,6.58,24.52,23.7
36.1458,-105.1042,18.83,15.89,24.15,5.42,72.45,98.36,33.14,88.54,45.46,20.5,3.75,19.67
36.1458,-104.2708,5.54,6.69,3.23,12.07,38.49,93.98,64.69,39.43,39.11,31.77,0.24,23.41
36.1458,-103.4375,2.87,8.39,1.67,18.73,66.34,133.41,49.48,36.63,57.16,26.74,2.85,29.19
36.1458,-102.6042,4.28,8.33,7.7,37.01,151.82,128.27,47.11,45.71,20.55,25.58,4.0,39.75
36.1458,-101.7708,6.9,7.9,5.58,37.55,161.61,100.11,78.85,21.3,39.27,8.78,6.83,70.14
36.1458,-100.9375,7.64,9.24,4.55,38.53,182.59,123.41,123.02,26.29,67.86,12.21,10.44,86.88
36.1458,-100.1042,9.06,12.2,0.27,51.05,121.55,171.43,189.06,40.71,93.83,28.24,11.11,80.05
36.1458,-99.2708,12.77,18.59,0.73,63.05,64.89,131.56,231.51,37.18,83.7,35.56,22.54,84.12
36.1458,-98.4375,15.51,21.49,4.07,66.16,87.48,176.12,175.56,55.38,60.94,58.67,18.44,83.79
36.1458,-97.6042,20.83,29.87,5.66,80.21,74.65,123.53,124.8,92.56,40.03,88.98,23.26,85.44
36.1458,-96.7708,25.46,34.53,26.45,94.38,144.63,88.08,136.42,111.48,35.63,89.59,33.15,88.9
36.1458,-95.9375,36.72,86.54,123.97,70.48,87.96,83.86,92.01,105.33,89.87,100.87,24.84,51.62
36.1458,-95.1042,60.19,121.77,158.57,43.14,97.42,69.13,150.24,152.37,126.13,117.69,33.78,87.1
36.1458,-94.2708,88.41,100.27,223.3,41.51,107.25,81.19,136.86,121.89,127.5,96.26,53.06,60.25
36.1458,-93.4375,77.78,90.04,193.87,39.57,132.02,79.9,96.45,82.87,115.1,85.99,58.63,42.86
36.1458,-92.6042,83.65,113.71,205.71,58.99,93.61,68.72,115.46,122.19,112.06,156.85,42.95,43.66
36.1458,-91.7708,128.72,117.08,225.54,87.99,72.69,57.81,120.69,153.67,55.07,169.87,27.91,69.98
36.1458,-90.9375,187.62,104.74,222.07,79.04,64.28,52.9,117.47,82.02,25.24,127.73,38.62,61.19
36.1458,-90.1042,177.61,97.99,222.15,92.13,50.95,47.87,124.59,118.7,56.19,95.49,38.89,66.29
36.1458,-89.2708,151.29,66.81,232.42,97.16,123.97,34.88,140.84,243.58,22.06,89.33,40.01,44.9
36.1458,-88.4375,184.38,96.11,163.69,98.24,84.53,69.4,137.78,233.82,35.07,43.57,43.76,42.67
36.1458,-87.5625,180.29,85.65,123.2,102.3,103.85,43.2,183.79,182.19,45.18,29.17,50.49,64.1
36.1458,-86.7292,129.79,75.31,104.09,82.06,105.64,84.9,139.92,91.1,55.75,21.17,41.65,72.63
36.1458,-85.8958,142.42,87.26,113.99,81.14,121.55,108.63,152.92,90.08,47.11,20.61,34.81,68.2
36.1458,-85.0625,162.83,138.99,145.33,74.02,101.64,160.77,193.91,147.77,42.17,13.3,46.1,95.8
36.1458,-84.2292,171.73,139.78,129.37,81.49,75.1,178.52,103.07,154.36,25.51,23.95,52.04,161.72
36.1458,-83.3958,125.97,121.04,92.32,70.26,63.14,97.77,91.34,247.17,62.97,26.15,32.48,97.99
36.1458,-82.5625,142.57,123.63,89.79,85.53,81.5,84.96,113.48,220.48,72.72,34.11,26.48,106.75
36.1458,-81.7292,116.24,103.14,100.82,143.94,114.94,161.38,117.07,182.04,68.64,28.9,38.83,181.43
36.1458,-80.8958,111.41,86.32,67.03,141.64,92.93,168.95,116.7,135.63,118.7,20.73,47.24,159.4
36.1458,-80.0625,112.21,79.86,75.11,174.18,96.33,98.05,81.65,94.8,94.38,31.33,43.08,168.87
36.1458,-79.2292,121.25,76.81,73.28,167.07,70.38,125.52,127.66,86.01,103.59,42.72,46.28,164.4
36.1458,-78.3958,79.7,72.34,71.92,205.54,80.71,73.99,109.68,144.31,104.53,41.58,46.15,177.84
36.1458,-77.5625,98.22,66.75,73.1,116.53,93.1,59.58,101.05,85.19,162.95,41.32,56.94,134.36
36.1458,-76.6875,99.5,71.05,60.48,113.54,62.73,72.9,131.62,140.6,152.8,30.38,79.64,161.97
36.1875,-121.4792,316.41,95.1,249.58,1.9,26.98,4.7,0.0,1.22,3.67,3.82,40.88,177.15
36.1875,-120.6458,271.73,104.45,183.83,1.31,21.41,2.45,0.0,0.91,0.37,0.38,29.64,155.24
36.1875,-119.8125,80.37,83.32,87.55,0.0,6.96,0.09,0.0,1.78,0.12,0.82,4.92,24.93
36.1875,-118.9792,157.1,87.96,196.03,0.54,5.82,1.38,0.03,3.28,0.32,1.71,7.93,33.24
36.1875,-118.1458,152.42,108.9,122.97,0.43,3.35,0.88,0.01,35.88,1.78,2.11,13.57,30.6
36.1875,-117.3125,35.06,21.16,24.84,0.0,1.64,1.04,0.0,14.82,3.02,0.0,2.79,10.08
36.1875,-116.4792,29.68,18.46,25.77,0.47,1.42,3.88,0.0,49.65,6.74,1.59,1.62,6.33
36.1875,-115.6458,122.94,46.69,119.94,1.89,13.93,25.51,0.37,147.67,68.42,7.06,4.06,13.88
36.1875,-114.8125,28.85,11.86,19.44,0.18,0.41,6.27,0.1,39.45,35.58,3.75,2.7,2.95
36.1875,-113.8125,70.65,27.7,68.34,5.92,2.39,10.74,0.2,99.09,89.25,10.32,7.32,3.16
36.1875,-112.9792,56.48,15.32,55.16,1.44,5.11,9.88,11.51,66.56,21.6,3.45,9.75,6.99
36.1875,-112.1458,138.52,45.34,124.19,5.27,4.99,0.71,17.7,125.01,33.7,3.16,12.72,11.44
36.1875,-111.3125,52.36,15.02,48.99,1.72,7.2,2.24,9.12,60.77,35.68,2.31,8.25,6.44
36.1875,-110.4792,49.64,18.64,90.77,1.63,11.52,0.35,3.4,61.4,32.19,1.02,18.85,11.55
36.1875,-109.6458,22.14,6.02,66.6,0.07,7.41,1.05,1.81,39.29,19.3,4.47,32.54,8.6
36.1875,-108.8125,21.24,9.75,36.65,0.64,9.83,7.91,1.82,50.94,13.41,2.13,17.78,11.33
36.1875,-107.9792,35.53,25.51,50.59,0.26,11.67,10.76,1.64,22.58,13.71,2.13,10.57,19.14
36.1875,-107.1458,38.3,28.9,60.56,0.28,29.97,11.83,5.26,22.06,31.1,7.27,35.38,33.76
36.1875,-106.3125,16.73,10.91,26.48,2.86,44.47,27.9,6.47,26.35,26.69,5.57,16.63,13.88
36.1875,-105.4792,76.88,72.82,91.86,12.18,78.68,48.98,23.14,67.32,40.62,11.34,26.99,56.32
36.1875,-104.6458,8.34,7.07,11.69,7.39,51.02,92.67,46.14,52.58,41.2,24.71,0.88,15.6
36.1875,-103.8125,3.08,10.55,1.01,19.64,47.09,125.11,52.07,52.83,75.27,35.09,0.54,25.37
36.1875,-102.9792,3.75,7.29,3.74,22.44,98.34,136.07,49.43,31.39,31.99,16.77,3.81,28.48
36.1875,-102.1458,5.62,7.77,8.15,39.61,157.55,114.79,53.75,41.32,23.67,23.75,5.13,55.97
36.1875,-101.3125,7.1,7.81,6.09,37.65,180.26,106.67,100.97,20.41,49.22,8.2,9.17,80.06
36.1875,-100.4792,8.42,11.12,0.28,46.55,110.28,169.8,199.1,43.89,89.46,29.21,11.2,84.01
36.1875,-99.6458,15.34,16.19,1.13,65.56,79.09,145.57,223.28,45.87,78.15,27.65,16.19,72.94
36.1875,-98.8125,14.9,20.36,2.28,66.03,67.57,151.58,187.25,47.37,74.75,47.57,24.45,88.18
36.1875,-97.9792,22.7,27.97,4.83,75.79,107.08,125.56,157.58,86.78,46.01,92.01,24.99,60.88
36.1875,-97.1458,21.59,33.52,11.45,107.31,115.81,99.43,136.99,100.31,30.22,90.07,35.38,99.49
36.1875,-96.3125,33.0,67.75,104.05,73.83,110.51,76.14,96.64,106.57,69.77,89.56,27.15,51.18
36.1875,-95.4792,46.2,105.31,129.12,57.45,87.85,81.27,124.68,123.3,109.9,112.63,29.21,69.31
36.1875,-94.6458,74.55,112.05,212.49,38.54,109.58,84.17,150.45,149.8,142.91,118.02,48.0,64.93
36.1875,-93.8125,96.49,97.29,214.17,42.24,104.87,72.21,128.35,104.15,110.52,88.4,47.43,57.81
36.1875,-92.9792,79.91,89.28,191.26,45.12,108.31,73.18,114.6,104.24,115.03,112.93,50.78,39.11
36.1875,-92.1458,112.17,125.01,226.23,61.81,108.82,79.17,148.07,137.13,140.68,162.21,32.48,64.11
36.1875,-91.3125,162.29,111.13,232.72,83.69,61.63,56.47,143.13,122.1,35.79,156.22,28.34,66.11
36.1875,-90.4792,204.05,98.06,232.35,96.84,62.21,54.95,132.56,111.56,40.92,129.96,35.78,64.63
36.1875,-89.6458,145.88,69.36,222.23,92.54,89.77,33.74,101.12,142.09,46.52,64.7,43.27,52.42
36.1875,-88.8125,179.66,88.05,192.91,93.87,98.65,51.41,135.14,306.48,25.57,69.01,36.33,43.27
36.1875,-87.9792,171.75,94.71,131.64,79.38,78.6,57.43,145.99,208.73,39.31,36.87,41.5,53.34
36.1875,-87.1042,157.54,67.89,104.4,91.15,119.55,66.29,167.64,113.45,31.26,22.2,54.52,57.46
36.1875,-86.2708,145.96,86.82,99.35,90.41,117.53,93.94,155.4,90.78,63.11,31.57,40.8,77.84
36.1875,-85.4375,152.25,145.51,137.85,89.42,130.22,123.14,157.73,113.8,47.82,18.67,48.98,77.08
36.1875,-84.6042,162.4,137.55,118.03,92.2,73.84,166.53,128.33,153.61,23.15,21.39,50.14,138.82
36.1875,-83.7708,143.61,134.8,112.12,73.05,45.84,125.42,87.81,197.03,47.58,26.11,43.51,124.23
36.1875,-82.9375,131.12,127.37,112.26,70.88,82.72,113.12,110.01,214.61,57.9,27.59,26.27,84.16
36.1875,-82.1042,134.82,114.3,90.45,102.72,93.65,115.46,131.89,143.33,68.26,31.52,32.69,126.39
36.1875,-81.2708,103.42,86.86,73.02,147.36,90.9,198.22,141.79,191.53,78.4,19.58,47.34,183.64
36.1875,-80.4375,110.64,87.68,64.5,140.92,91.78,140.81,102.88,94.33,60.61,25.21,43.3,151.01
36.1875,-79.6042,127.03,79.7,69.96,152.96,68.7,105.57,112.36,81.74,89.31,37.16,47.48,158.1
36.1875,-78.7708,105.6,71.57,70.67,175.06,92.58,99.34,118.28,89.52,121.22,44.58,45.17,182.54
36.1875,-77.9375,79.13,67.14,72.39,175.25,79.92,61.58,123.56,118.93,129.28,40.93,49.93,149.99
36.1875,-77.1042,108.5,67.01,59.17,106.65,83.58,69.53,96.67,88.75,157.41,36.26,65.88,136.72
36.1875,-76.1458,116.05,70.57,55.57,104.83,48.1,77.21,109.04,116.62,121.2,33.53,74.79,164.57
36.2292,-121.1042,196.03,49.8,133.72,1.46,15.46,6.11,0.0,0.85,1.0,1.11,22.25,102.78
36.2292,-120.2708,86.23,77.35,57.72,0.02,10.78,0.07,0.0,1.7,0.01,0.03,4.07,30.16
36.2292,-119.4375,88.56,77.33,97.31,0.1,3.37,0.81,0.03,1.87,0.17,1.44,4.37,25.58
36.2292,-118.6042,552.06,332.47,504.86,3.05,16.86,3.96,0.07,25.01,3.2,5.8,37.83,109.04
36.2292,-117.7708,111.21,75.32,88.46,0.07,2.74,1.09,0.0,36.04,1.56,0.11,8.98,27.47
36.2292,-116.9375,16.27,11.16,8.79,0.05,0.59,1.42,0.0,16.07,3.76,0.09,0.81,5.2
36.2292,-116.1042,49.77,22.48,51.61,0.79,1.65,5.93,0.01,44.42,6.42,3.03,2.47,5.6
36.2292,-115.2708,30.34,12.29,26.36,0.19,0.96,8.04,0.16,42.33,35.16,1.96,1.89,4.72
36.2292,-114.4375,36.32,16.11,22.1,0.49,0.45,4.78,0.05,32.34,36.15,4.77,3.42,1.99
36.2292,-113.5208,115.88,36.74,100.31,9.99,3.74,14.08,2.53,175.46,140.23,11.84,9.88,7.57
36.2292,-112.6875,48.56,12.74,46.77,1.74,3.82,3.67,10.38,66.89,15.4,2.15,9.54,4.93
36.2292,-111.8542,58.46,18.34,51.18,2.54,4.06,0.51,9.64,70.2,23.42,2.49,6.93,5.94
36.2292,-111.0208,44.43,13.45,60.34,1.22,9.85,1.75,4.25,51.96,35.25,0.66,10.46,6.36
36.2292,-110.1875,45.88,16.29,91.94,1.05,11.55,0.87,2.81,57.98,30.35,2.77,28.97,11.36
36.2292,-109.3542,36.46,10.81,86.06,0.38,12.47,3.33,2.92,59.86,28.37,6.3,43.19,16.14
36.2292,-108.5208,22.95,15.08,29.86,0.63,7.54,9.47,1.11,25.09,9.41,0.92,10.25,12.59
36.2292,-107.6875,39.09,26.24,51.79,0.18,18.7,6.04,2.39,19.3,20.86,3.83,17.71,22.51
36.2292,-106.8542,35.44,29.87,60.89,1.03,42.37,20.79,8.2,30.59,34.91,6.71,30.74,30.64
36.2292,-106.0208,19.38,18.83,34.25,4.05,41.28,33.75,5.99,17.54,24.22,6.14,22.17,14.95
36.2292,-105.1875,48.07,40.74,56.91,11.67,84.48,91.37,43.17,98.27,50.94,22.93,12.47,41.43
36.2292,-104.3542,5.87,5.86,3.77,10.36,38.77,87.95,61.34,38.0,33.24,30.07,0.27,21.25
36.2292,-103.5208,3.16,10.51,1.36,20.21,61.41,139.33,50.47,45.43,68.88,28.48,1.55,27.81
36.2292,-102.6875,4.42,8.54,6.4,34.13,132.22,133.28,48.43,41.64,24.32,22.46,3.41,34.63
36.2292,-101.8542,7.91,5.98,5.95,34.49,138.88,95.68,85.42,24.46,34.09,13.4,6.61,64.74
36.2292,-101.0208,7.51,8.41,5.21,37.76,176.74,119.24,132.83,25.73,60.92,12.75,10.49,85.95
36.2292,-100.1875,9.45,12.26,0.21,50.5,105.07,169.02,199.0,44.64,86.92,29.39,12.63,82.54
36.2292,-99.3542,14.16,17.57,0.68,62.8,65.95,134.17,228.05,42.25,86.25,32.86,20.73,80.31
36.2292,-98.5208,17.57,23.48,3.98,71.37,90.71,173.99,155.56,50.52,66.8,51.86,20.95,90.62
36.2292,-97.6875,23.52,28.82,5.35,81.34,86.49,124.93,137.97,90.63,42.15,95.18,26.95,79.1
36.2292,-96.8542,24.1,30.93,17.15,92.13,139.19,86.98,133.64,112.99,33.19,86.08,35.58,89.29
36.2292,-96.0208,34.06,82.75,111.96,69.97,86.21,89.59,98.79,102.41,89.02,100.49,25.01,47.97
36.2292,-95.1875,53.79,119.04,147.76,42.04,95.21,71.03,154.5,145.92,116.14,116.26,30.44,79.79
36.2292,-94.3542,80.52,103.15,231.3,40.53,106.99,86.27,137.39,141.01,134.84,101.99,56.28,60.16
36.2292,-93.5208,79.76,87.95,203.56,39.1,134.08,89.95,109.03,104.46,120.16,86.8,49.14,43.02
36.2292,-92.6875,79.91,103.09,193.66,48.95,91.43,61.72,110.83,127.79,114.86,131.72,44.2,39.28
36.2292,-91.8542,111.57,113.4,218.84,88.9,86.55,59.87,121.79,139.37,63.9,173.19,26.99,66.71
36.2292,-91.0208,192.21,103.72,224.96,85.64,64.63,62.1,147.31,86.37,27.38,139.44,30.99,54.79
36.2292,-90.1875,187.55,105.18,224.62,94.4,48.89,46.54,116.69,121.72,48.68,115.87,34.41,63.73
36.2292,-89.3542,145.3,66.86,235.21,99.66,118.66,33.48,140.96,244.73,22.78,96.38,38.19,47.67
36.2292,-88.5208,180.83,92.72,172.36,91.92,85.75,61.21,144.84,264.94,29.73,54.78,41.4,40.82
36.2292,-87.6458,169.89,92.83,125.82,93.0,92.54,48.86,174.65,201.36,52.6,34.01,47.95,57.41
36.2292,-86.8125,132.63,73.77,112.09,84.67,103.42,86.41,133.38,99.06,57.54,22.94,45.55,64.66
36.2292,-85.9792,143.31,79.93,105.75,82.95,121.43,106.56,168.92,78.09,54.97,24.62,31.48,69.53
36.2292,-85.1458,162.64,147.06,145.55,81.99,112.85,148.85,195.01,136.55,48.11,15.18,47.17,88.26
36.2292,-84.3125,167.03,144.22,123.88,83.64,72.83,175.69,100.22,148.97,26.96,26.61,53.02,149.62
36.2292,-83.4792,127.34,137.99,97.82,67.76,50.91,97.58,76.69,241.96,67.84,27.55,35.74,106.06
36.2292,-82.6458,136.02,124.97,96.84,79.63,87.45,93.74,106.9,220.32,70.88,31.85,25.24,101.59
36.2292,-81.8125,102.84,89.13,81.16,106.28,103.32,128.02,104.54,140.4,56.24,23.51,31.66,126.48
36.2292,-80.9792,110.79,86.88,72.09,166.13,99.99,192.43,136.62,163.87,133.66,22.71,50.95,177.46
36.2292,-80.1458,110.2,89.12,67.15,155.53,99.41,106.44,93.93,107.83,80.82,26.22,41.53,162.49
36.2292,-79.3125,122.98,77.09,68.46,156.04,64.64,117.17,121.94,77.26,103.3,40.89,44.89,153.49
36.2292,-78.4792,91.8,74.44,78.12,189.69,93.78,87.03,100.62,139.16,109.63,42.9,48.04,179.62
36.2292,-77.6458,93.42,63.94,73.23,129.68,97.65,53.88,131.39,75.98,187.31,40.45,55.29,139.34
36.2292,-76.8125,102.65,70.62,59.1,113.44,71.89,73.05,115.54,120.75,155.35,33.17,76.33,155.54
36.2708,-121.7708,351.02,126.74,355.74,2.56,45.83,6.91,0.0,1.45,6.29,7.97,48.83,202.85
36.2708,-120.9375,235.47,63.21,163.86,1.84,20.12,9.3,0.0,0.94,1.19,1.38,30.93,120.53
36.2708,-120.1042,87.81,80.69,75.0,0.0,10.05,0.06,0.0,1.81,0.03,0.11,4.2,25.52
36.2708,-119.2708,103.65,77.12,120.73,0.22,2.84,0.88,0.02,2.25,0.24,1.57,5.56,28.49
36.2708,-118.4375,465.77,281.23,358.94,2.63,16.39,2.38,0.0,31.82,4.04,3.87,36.91,79.43
36.2708,-117.6042,53.33,35.1,36.94,0.01,1.37,0.87,0.0,33.31,3.35,0.02,3.68,12.95
36.2708,-116.7708,14.72,11.44,11.03,0.18,1.33,2.1,0.0,17.51,4.36,0.28,1.24,5.74
36.2708,-115.9375,55.54,23.31,57.46,0.75,2.85,7.8,0.04,59.11,10.26,3.68,2.72,5.16
36.2708,-115.1042,29.01,12.12,22.46,0.13,0.91,8.23,0.08,32.48,32.84,2.29,2.04,4.2
36.2708,-114.2292,60.48,26.34,39.7,1.95,1.49,7.92,0.03,69.5,67.43,8.64,5.48,2.63
36.2708,-113.3958,102.34,27.07,99.76,7.58,4.13,20.18,4.77,131.04,97.96,8.39,10.67,7.08
36.2708,-112.5625,91.79,27.56,95.96,3.47,5.24,6.11,16.83,98.74,25.23,2.96,12.32,7.03
36.2708,-111.7292,82.86,24.99,66.48,3.16,4.86,1.26,13.19,85.62,30.38,2.85,8.86,7.38
36.2708,-110.8958,44.44,14.87,69.1,1.32,11.19,1.11,3.22,50.55,32.38,0.55,11.99,6.09
36.2708,-110.0625,48.06,15.77,102.08,0.85,11.97,1.13,2.98,64.12,31.04,3.92,38.31,12.86
36.2708,-109.2292,43.39,13.83,91.23,0.86,13.95,3.88,3.38,60.7,29.46,6.09,45.22,18.86
36.2708,-108.3958,25.84,18.47,33.26,0.75,7.58,10.78,1.05,20.78,10.12,0.87,9.41,15.04
36.2708,-107.5625,37.13,24.33,47.71,0.24,21.78,5.26,3.2,16.98,23.62,4.34,18.69,21.63
36.2708,-106.7292,41.83,35.38,74.22,3.33,55.6,24.78,9.47,35.23,39.32,6.53,36.85,37.35
36.2708,-105.8958,24.45,23.75,46.97,4.29,46.14,36.57,7.94,20.38,23.94,6.17,24.35,20.25
36.2708,-105.0625,25.06,20.25,36.2,8.02,71.89,86.93,43.21,84.71,45.6,19.73,5.83,24.85
36.2708,-104.2292,4.69,6.82,2.33,12.1,37.86,95.05,65.71,38.52,35.95,30.55,0.1,21.96
36.2708,-103.3958,3.64,10.12,1.84,20.32,67.35,142.29,52.13,40.84,60.67,23.93,2.06,27.71
36.2708,-102.5625,4.41,8.83,7.19,38.44,142.86,132.35,50.31,46.57,23.53,26.25,3.55,37.04
36.2708,-101.7292,8.25,5.52,5.68,33.57,135.23,93.67,102.15,22.41,37.34,11.78,7.05,68.19
36.2708,-100.8958,7.71,9.04,3.44,39.87,152.55,133.3,169.74,31.94,69.83,18.53,11.05,87.62
36.2708,-100.0625,10.34,12.45,0.3,51.63,98.78,166.03,203.34,46.04,86.02,29.7,13.94,83.84
36.2708,-99.2292,13.56,17.57,0.88,61.14,56.96,130.68,223.33,45.71,84.73,36.73,23.65,79.24
